Dates,Canadian Dollar ($CADUSD) - Rate Value,Canada Prime Rate (%PRC1) - Rate Value,United States Prime Rate - Rate Value,Prime Rate Difference,Prime Rate Difference Percentage
1997-03-12,1.36,4.75,8.25,-3.5,0.736842105263158
1997-03-13,1.36,4.75,8.25,-3.5,0.736842105263158
1997-03-14,1.36,4.75,8.25,-3.5,0.736842105263158
1997-03-17,1.37,4.75,8.25,-3.5,0.736842105263158
1997-03-18,1.37,4.75,8.25,-3.5,0.736842105263158
1997-03-19,1.38,4.75,8.25,-3.5,0.736842105263158
1997-03-20,1.38,4.75,8.25,-3.5,0.736842105263158
1997-03-21,1.38,4.75,8.25,-3.5,0.736842105263158
1997-03-24,1.38,4.75,8.25,-3.5,0.736842105263158
1997-03-25,1.38,4.75,8.25,-3.5,0.736842105263158
1997-03-26,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-03-27,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-03-31,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-04-01,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-02,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-03,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-04,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-07,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-08,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-09,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-10,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-11,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-14,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-15,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-16,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-17,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-18,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-21,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-22,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-23,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-24,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-04-25,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-28,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-29,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-04-30,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-05-01,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-05-02,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-05,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-06,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-07,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-08,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-09,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-05-12,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-05-13,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-05-14,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-05-15,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-16,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-05-20,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-21,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-05-22,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-05-23,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-27,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-28,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-29,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-05-30,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-02,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-03,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-06-04,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-05,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-06,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-09,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-10,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-11,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-12,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-13,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-16,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-17,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-18,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-19,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-20,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-23,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-24,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-25,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-06-26,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-27,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-06-30,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-02,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-03,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-07,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-08,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-09,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-10,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-11,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-14,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-15,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-16,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-17,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-18,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-21,1.37,4.75,8.5,-3.75,0.7894736842105263
1997-07-22,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-23,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-24,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-25,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-28,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-07-29,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-07-30,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-07-31,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-08-01,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-05,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-08-06,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-07,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-08,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-11,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-12,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-13,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-14,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-15,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-18,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-19,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-08-20,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-21,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-08-22,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-25,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-26,1.4,4.75,8.5,-3.75,0.7894736842105263
1997-08-27,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-28,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-08-29,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-02,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-03,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-04,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-05,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-08,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-09,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-10,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-11,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-12,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-15,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-16,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-17,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-18,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-19,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-22,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-23,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-24,1.39,4.75,8.5,-3.75,0.7894736842105263
1997-09-25,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-26,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-29,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-09-30,1.38,4.75,8.5,-3.75,0.7894736842105263
1997-10-01,1.38,5.25,8.5,-3.25,0.6190476190476191
1997-10-02,1.37,5.25,8.5,-3.25,0.6190476190476191
1997-10-03,1.37,4.25,8.5,-4.25,1.0
1997-10-06,1.37,5.25,8.5,-3.25,0.6190476190476191
1997-10-07,1.37,5.25,8.5,-3.25,0.6190476190476191
1997-10-08,1.37,5.25,8.5,-3.25,0.6190476190476191
1997-10-09,1.37,5.25,8.5,-3.25,0.6190476190476191
1997-10-10,1.38,5.25,8.5,-3.25,0.6190476190476191
1997-10-14,1.38,5.25,8.5,-3.25,0.6190476190476191
1997-10-15,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-16,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-17,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-20,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-21,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-22,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-23,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-24,1.39,5.25,8.5,-3.25,0.6190476190476191
1997-10-27,1.4,5.25,8.5,-3.25,0.6190476190476191
1997-10-28,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-10-29,1.4,5.25,8.5,-3.25,0.6190476190476191
1997-10-30,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-10-31,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-03,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-04,1.4,5.25,8.5,-3.25,0.6190476190476191
1997-11-05,1.4,5.25,8.5,-3.25,0.6190476190476191
1997-11-06,1.4,5.25,8.5,-3.25,0.6190476190476191
1997-11-07,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-10,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-12,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-13,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-14,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-17,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-18,1.41,5.25,8.5,-3.25,0.6190476190476191
1997-11-19,1.42,5.25,8.5,-3.25,0.6190476190476191
1997-11-20,1.42,5.25,8.5,-3.25,0.6190476190476191
1997-11-21,1.42,5.25,8.5,-3.25,0.6190476190476191
1997-11-24,1.42,5.25,8.5,-3.25,0.6190476190476191
1997-11-25,1.42,5.25,8.5,-3.25,0.6190476190476191
1997-11-26,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-01,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-02,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-03,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-04,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-05,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-08,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-09,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-10,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-11,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-12,1.42,5.5,8.5,-3.0,0.5454545454545454
1997-12-16,1.42,6.0,8.5,-2.5,0.41666666666666674
1997-12-17,1.42,6.0,8.5,-2.5,0.41666666666666674
1997-12-18,1.42,6.0,8.5,-2.5,0.41666666666666674
1997-12-19,1.43,6.0,8.5,-2.5,0.41666666666666674
1997-12-22,1.43,6.0,8.5,-2.5,0.41666666666666674
1997-12-23,1.44,6.0,8.5,-2.5,0.41666666666666674
1997-12-24,1.44,6.0,8.5,-2.5,0.41666666666666674
1997-12-31,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-02,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-05,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-06,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-07,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-08,1.43,6.0,8.5,-2.5,0.41666666666666674
1998-01-20,1.44,6.0,8.5,-2.5,0.41666666666666674
1998-01-21,1.44,6.0,8.5,-2.5,0.41666666666666674
1998-01-22,1.45,6.0,8.5,-2.5,0.41666666666666674
1998-01-23,1.46,6.0,8.5,-2.5,0.41666666666666674
1998-01-26,1.45,6.0,8.5,-2.5,0.41666666666666674
1998-01-27,1.45,6.0,8.5,-2.5,0.41666666666666674
1998-01-28,1.46,6.0,8.5,-2.5,0.41666666666666674
1998-01-29,1.46,6.0,8.5,-2.5,0.41666666666666674
1998-01-30,1.46,6.0,8.5,-2.5,0.41666666666666674
1998-02-02,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-02-03,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-02-04,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-02-05,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-06,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-02-09,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-10,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-02-11,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-12,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-13,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-17,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-18,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-02-19,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-20,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-23,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-24,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-25,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-26,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-02-27,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-02,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-03-03,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-04,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-05,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-06,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-09,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-10,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-11,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-12,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-13,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-16,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-17,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-18,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-19,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-20,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-23,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-24,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-25,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-26,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-27,1.41,6.5,8.5,-2.0,0.3076923076923077
1998-03-30,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-03-31,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-01,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-02,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-03,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-06,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-07,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-08,1.42,6.5,8.5,-2.0,0.3076923076923077
1998-04-09,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-13,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-14,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-15,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-16,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-17,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-20,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-21,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-22,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-23,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-04-24,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-27,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-28,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-29,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-04-30,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-05-01,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-05-04,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-05,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-06,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-07,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-08,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-11,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-05-12,1.43,6.5,8.5,-2.0,0.3076923076923077
1998-05-13,1.44,6.5,8.5,-2.0,0.3076923076923077
1998-05-14,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-15,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-19,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-20,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-21,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-22,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-26,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-05-27,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-05-28,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-05-29,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-01,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-02,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-06-03,1.45,6.5,8.5,-2.0,0.3076923076923077
1998-06-04,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-05,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-08,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-09,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-10,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-11,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-12,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-15,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-16,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-17,1.46,6.5,8.5,-2.0,0.3076923076923077
1998-06-18,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-19,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-22,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-23,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-24,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-25,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-26,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-29,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-06-30,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-07-02,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-07-06,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-07-07,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-07-08,1.47,6.5,8.5,-2.0,0.3076923076923077
1998-07-09,1.48,6.5,8.5,-2.0,0.3076923076923077
1998-07-10,1.48,6.5,8.5,-2.0,0.3076923076923077
1998-07-13,1.48,6.5,8.5,-2.0,0.3076923076923077
1998-07-14,1.48,6.5,8.5,-2.0,0.3076923076923077
1998-07-15,1.49,6.5,8.5,-2.0,0.3076923076923077
1998-07-16,1.49,6.5,8.5,-2.0,0.3076923076923077
1998-07-17,1.49,6.5,8.5,-2.0,0.3076923076923077
1998-07-20,1.49,6.5,8.5,-2.0,0.3076923076923077
1998-07-21,1.49,6.5,8.5,-2.0,0.3076923076923077
1998-07-22,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-23,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-24,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-27,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-28,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-29,1.5,6.5,8.5,-2.0,0.3076923076923077
1998-07-30,1.51,6.5,8.5,-2.0,0.3076923076923077
1998-07-31,1.51,6.5,8.5,-2.0,0.3076923076923077
1998-08-04,1.51,6.5,8.5,-2.0,0.3076923076923077
1998-08-05,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-06,1.53,6.5,8.5,-2.0,0.3076923076923077
1998-08-07,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-10,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-11,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-12,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-13,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-14,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-17,1.52,6.5,8.5,-2.0,0.3076923076923077
1998-08-18,1.53,6.5,8.5,-2.0,0.3076923076923077
1998-08-19,1.53,6.5,8.5,-2.0,0.3076923076923077
1998-08-20,1.53,6.5,8.5,-2.0,0.3076923076923077
1998-08-21,1.54,6.5,8.5,-2.0,0.3076923076923077
1998-08-24,1.55,6.5,8.5,-2.0,0.3076923076923077
1998-08-25,1.55,6.5,8.5,-2.0,0.3076923076923077
1998-08-26,1.56,6.5,8.5,-2.0,0.3076923076923077
1998-08-27,1.58,6.5,8.5,-2.0,0.3076923076923077
1998-08-28,1.57,7.5,8.5,-1.0,0.1333333333333333
1998-08-31,1.57,7.5,8.5,-1.0,0.1333333333333333
1998-09-01,1.55,7.5,8.5,-1.0,0.1333333333333333
1998-09-02,1.54,7.5,8.5,-1.0,0.1333333333333333
1998-09-03,1.54,7.5,8.5,-1.0,0.1333333333333333
1998-09-04,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-08,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-09,1.52,7.5,8.5,-1.0,0.1333333333333333
1998-09-10,1.51,7.5,8.5,-1.0,0.1333333333333333
1998-09-11,1.51,7.5,8.5,-1.0,0.1333333333333333
1998-09-14,1.52,7.5,8.5,-1.0,0.1333333333333333
1998-09-15,1.5,7.5,8.5,-1.0,0.1333333333333333
1998-09-16,1.5,7.5,8.5,-1.0,0.1333333333333333
1998-09-17,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-18,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-21,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-22,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-23,1.53,7.5,8.5,-1.0,0.1333333333333333
1998-09-24,1.51,7.5,8.5,-1.0,0.1333333333333333
1998-09-25,1.51,7.5,8.5,-1.0,0.1333333333333333
1998-09-28,1.51,7.5,8.5,-1.0,0.1333333333333333
1998-09-29,1.5,7.5,8.5,-1.0,0.1333333333333333
1998-09-30,1.53,7.25,8.25,-1.0,0.13793103448275867
1998-10-01,1.54,7.25,8.25,-1.0,0.13793103448275867
1998-10-02,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-05,1.56,7.25,8.25,-1.0,0.13793103448275867
1998-10-06,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-07,1.53,7.25,8.25,-1.0,0.13793103448275867
1998-10-08,1.54,7.25,8.25,-1.0,0.13793103448275867
1998-10-09,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-13,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-14,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-15,1.55,7.25,8.25,-1.0,0.13793103448275867
1998-10-16,1.54,7.25,8.0,-0.75,0.10344827586206895
1998-10-19,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-10-20,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-10-21,1.56,7.0,8.0,-1.0,0.1428571428571428
1998-10-22,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-10-23,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-10-26,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-10-27,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-10-28,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-10-29,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-10-30,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-11-02,1.53,7.0,8.0,-1.0,0.1428571428571428
1998-11-03,1.52,7.0,8.0,-1.0,0.1428571428571428
1998-11-04,1.52,7.0,8.0,-1.0,0.1428571428571428
1998-11-05,1.52,7.0,8.0,-1.0,0.1428571428571428
1998-11-06,1.53,7.0,8.0,-1.0,0.1428571428571428
1998-11-09,1.54,7.0,8.0,-1.0,0.1428571428571428
1998-11-10,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-11-12,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-11-13,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-11-16,1.56,7.0,8.0,-1.0,0.1428571428571428
1998-11-17,1.55,7.0,8.0,-1.0,0.1428571428571428
1998-11-18,1.56,7.0,7.75,-0.75,0.1071428571428572
1998-11-19,1.55,7.0,7.75,-0.75,0.1071428571428572
1998-11-20,1.55,7.0,7.75,-0.75,0.1071428571428572
1998-11-23,1.55,6.75,7.75,-1.0,0.14814814814814814
1998-11-24,1.55,6.75,7.75,-1.0,0.14814814814814814
1998-11-25,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-11-30,1.52,6.75,7.75,-1.0,0.14814814814814814
1998-12-01,1.53,6.75,7.75,-1.0,0.14814814814814814
1998-12-02,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-03,1.53,6.75,7.75,-1.0,0.14814814814814814
1998-12-04,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-07,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-08,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-09,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-10,1.54,6.75,7.75,-1.0,0.14814814814814814
1998-12-11,1.54,6.75,7.75,-1.0,0.14814814814814814
